age,workclass,fnlwgt,education,educational.num,marital.status,occupation,relationship,race,gender,capital.gain,capital.loss,hours.per.week,native.country,income,relationship.new,income.new
23,Private,203924,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K,Not-in-family,0
43,Local-gov,125461,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K,Not-in-family,0
42,Private,187702,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,Not-in-family,0
32,Private,177675,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,Own-child,0
29,Private,251905,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K,Married,0
23,Private,636017,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,<=50K,Own-child,0
46,Private,265097,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,5,United-States,<=50K,Other-relative,0
62,Private,223975,7th-8th,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,20,United-States,<=50K,Married,0
73,Private,113446,5th-6th,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,54,United-States,>50K,Married,1
19,Self-emp-not-inc,45546,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,16,United-States,<=50K,Own-child,0
37,Private,344480,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,United-States,<=50K,Married,0
43,State-gov,159449,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,Unmarried,0
36,Self-emp-not-inc,151322,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,Married,1
49,Private,102737,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,Not-in-family,0
59,Federal-gov,31840,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,Married,1
33,Private,236304,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,60,United-States,>50K,Married,1
37,Private,108913,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,Not-in-family,0
27,Private,104017,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1902,30,United-States,>50K,Married,1
28,Private,65078,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,Married,1
34,Private,152246,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,52,United-States,<=50K,Married,0
29,Private,286452,Assoc-acdm,12,Divorced,Sales,Unmarried,White,Female,3418,0,40,United-States,<=50K,Unmarried,0
46,Private,201595,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,United-States,<=50K,Married,0
49,Private,206947,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,Not-in-family,0
34,Self-emp-not-inc,173201,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,0,0,50,Cuba,<=50K,Own-child,0
38,Private,299810,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K,Married,0
35,Private,127306,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,14344,0,40,United-States,>50K,Own-child,1
55,Private,115198,9th,5,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,48,United-States,<=50K,Married,0
32,Private,191856,Masters,14,Married-civ-spouse,Sales,Wife,White,Female,0,0,45,United-States,>50K,Married,1
28,Private,292536,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,<=50K,Not-in-family,0
47,Private,398652,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,Married,1
25,Private,177499,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,0,1590,35,United-States,<=50K,Own-child,0
46,Private,110457,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,Unmarried,0
26,Private,195994,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,15,United-States,<=50K,Not-in-family,0
44,Private,187376,Assoc-acdm,12,Separated,Adm-clerical,Not-in-family,White,Male,0,0,35,United-States,<=50K,Not-in-family,0
37,Private,177858,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,2174,0,40,United-States,<=50K,Not-in-family,0
23,Private,107190,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Male,0,0,20,United-States,<=50K,Own-child,0
51,Private,410114,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,Married,1
32,Self-emp-not-inc,182691,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,0,0,60,United-States,<=50K,Unmarried,0
42,Private,183384,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K,Not-in-family,0
27,Private,135001,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,Married,0
46,Private,465974,11th,7,Never-married,Transport-moving,Own-child,White,Male,0,0,30,United-States,<=50K,Own-child,0
30,Private,455995,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,Own-child,0
49,Private,104455,Bachelors,13,Married-spouse-absent,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K,Not-in-family,0
40,Private,96497,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,Married,1
25,Private,74883,Bachelors,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0,1092,40,Philippines,<=50K,Not-in-family,0
29,Self-emp-inc,124950,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K,Own-child,0
48,Private,123075,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,Married,1
49,Private,102945,7th-8th,4,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K,Not-in-family,0
23,Local-gov,442359,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,1092,40,United-States,<=50K,Not-in-family,0
27,Private,167737,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,48,United-States,<=50K,Not-in-family,0
49,Private,166809,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,>50K,Unmarried,1
46,Private,269045,11th,7,Widowed,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K,Not-in-family,0
53,Private,324568,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K,Married,0
38,Private,64875,Some-college,10,Never-married,Farming-fishing,Unmarried,White,Male,0,0,60,United-States,<=50K,Unmarried,0
23,Private,119051,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,Puerto-Rico,<=50K,Not-in-family,0
59,Self-emp-not-inc,174056,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States,>50K,Married,1
57,Local-gov,189824,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,7298,0,40,United-States,>50K,Married,1
39,Private,284166,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,1564,50,United-States,>50K,Not-in-family,1
48,Private,194526,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K,Married,0
41,Private,161880,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,50,United-States,<=50K,Not-in-family,0
58,Private,168887,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K,Married,1
44,Private,112494,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,Married,0
46,State-gov,87018,Bachelors,13,Never-married,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,Unmarried,0
38,Private,149771,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,3325,0,40,United-States,<=50K,Not-in-family,0
54,Private,64421,Some-college,10,Widowed,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K,Unmarried,0
55,Private,213615,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,Married,1
18,Self-emp-inc,29582,11th,7,Never-married,Farming-fishing,Own-child,White,Male,0,0,50,United-States,<=50K,Own-child,0
23,Private,199070,HS-grad,9,Never-married,Protective-serv,Own-child,Black,Male,0,0,16,United-States,<=50K,Own-child,0
52,Private,42902,9th,5,Separated,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K,Not-in-family,0
45,Local-gov,140644,Bachelors,13,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,>50K,Not-in-family,1
44,Private,138845,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,Married,0
23,Private,175837,11th,7,Never-married,Farming-fishing,Other-relative,White,Female,0,0,40,Puerto-Rico,<=50K,Other-relative,0
29,Private,83517,9th,5,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,Not-in-family,0
46,Private,409443,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,25,Mexico,<=50K,Married,0
40,Private,339814,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,Married,1
50,Self-emp-not-inc,107581,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K,Married,0
22,Private,240817,HS-grad,9,Never-married,Sales,Own-child,White,Female,2597,0,40,United-States,<=50K,Own-child,0
35,State-gov,184659,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,40,United-States,>50K,Married,1
22,State-gov,157332,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K,Own-child,0
42,Private,34278,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,Married,1
42,Private,89226,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,7688,0,40,Greece,>50K,Married,1
28,Private,298696,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,Own-child,0
34,Self-emp-inc,544268,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,50,United-States,<=50K,Not-in-family,0
40,Private,229148,12th,8,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,Jamaica,<=50K,Married,0
25,Private,36943,Assoc-acdm,12,Divorced,Other-service,Not-in-family,White,Female,0,0,32,United-States,<=50K,Not-in-family,0
50,Private,184424,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1902,38,United-States,>50K,Married,1
42,Private,253770,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,Unmarried,0
45,Private,192835,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,3942,0,40,United-States,<=50K,Married,0
40,Private,132222,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K,Married,0
32,Private,330715,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,Married,0
63,Private,143098,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,4064,0,40,United-States,<=50K,Married,0
47,Private,97419,HS-grad,9,Married-civ-spouse,Protective-serv,Wife,Black,Female,0,0,40,United-States,<=50K,Married,0
21,Private,116489,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,60,United-States,<=50K,Own-child,0
62,Private,119684,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,2829,0,28,United-States,<=50K,Married,0
66,Self-emp-inc,45702,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K,Married,0
48,Private,56664,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,Not-in-family,0
53,Self-emp-inc,148532,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K,Married,1
32,Private,127875,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,>50K,Married,1
44,Private,115562,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,Married,0
44,Private,138077,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,32,United-States,<=50K,Unmarried,0
36,Private,176536,Some-college,10,Separated,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,0,0,42,United-States,<=50K,Other-relative,0
46,Private,182715,7th-8th,4,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,Not-in-family,0
48,Private,307440,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,45,Philippines,>50K,Married,1
29,Private,161155,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K,Married,0
30,Local-gov,99502,Assoc-voc,11,Divorced,Protective-serv,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,Unmarried,0
31,Private,150324,Assoc-acdm,12,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K,Unmarried,0
47,Self-emp-not-inc,145290,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2415,50,United-States,>50K,Married,1
35,Private,101509,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,Not-in-family,0
23,Private,34918,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,15,United-States,<=50K,Not-in-family,0
32,Private,154950,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K,Not-in-family,0
23,Local-gov,210029,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K,Own-child,0
31,State-gov,55849,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,Not-in-family,0
43,Self-emp-not-inc,182217,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,United-States,<=50K,Married,0
29,Private,405177,10th,6,Separated,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K,Unmarried,0
23,Private,202920,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Germany,<=50K,Own-child,0
35,Private,206951,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,Married,1
65,Private,270935,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Male,0,0,55,United-States,<=50K,Not-in-family,0
47,Local-gov,336274,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,Not-in-family,0
52,Private,150930,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,Married,0
40,Private,256202,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K,Married,0
25,Private,144334,HS-grad,9,Never-married,Exec-managerial,Own-child,Black,Male,0,0,40,United-States,<=50K,Own-child,0
51,Private,316059,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,36,United-States,<=50K,Not-in-family,0
42,Private,202466,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,0,0,45,United-States,<=50K,Unmarried,0
36,Private,225330,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,Unmarried,0
27,Private,428030,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K,Not-in-family,0
53,Private,366957,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,99999,0,50,India,>50K,Married,1
43,Private,169628,Bachelors,13,Never-married,Sales,Unmarried,Black,Female,0,0,35,United-States,>50K,Unmarried,1
32,Private,152156,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,53,United-States,<=50K,Not-in-family,0
32,Local-gov,190228,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,Married,0
44,Self-emp-inc,79521,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,15024,0,55,United-States,>50K,Married,1
18,Private,181712,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,12,United-States,<=50K,Own-child,0
33,Private,221324,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K,Unmarried,0
46,Private,149949,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,Married,0
26,Private,192208,HS-grad,9,Never-married,Protective-serv,Not-in-family,Black,Female,0,0,32,United-States,<=50K,Not-in-family,0
24,Private,199698,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,48,United-States,<=50K,Married,0
20,Private,137300,Assoc-voc,11,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K,Unmarried,0
33,Federal-gov,293550,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,4064,0,40,United-States,<=50K,Married,0
57,Private,123515,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K,Not-in-family,0
19,Private,307496,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,16,United-States,<=50K,Own-child,0
40,Private,137142,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K,Married,0
20,Private,165097,Some-college,10,Never-married,Exec-managerial,Other-relative,White,Male,0,2001,40,United-States,<=50K,Other-relative,0
36,Private,294760,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,<=50K,Married,0
66,Private,196674,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,15,United-States,>50K,Married,1
17,Local-gov,195262,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,35,United-States,<=50K,Own-child,0
37,Private,215419,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,0,0,25,United-States,<=50K,Married,0
47,Private,31141,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K,Married,1
31,State-gov,207505,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,70,United-States,>50K,Married,1
41,Private,248476,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,Married,0
40,Local-gov,321187,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Female,0,0,45,United-States,<=50K,Unmarried,0
33,Private,197424,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,5013,0,40,United-States,<=50K,Married,0
20,Private,350824,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K,Own-child,0
33,Private,288825,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,2258,84,United-States,<=50K,Not-in-family,0
72,Private,164724,Bachelors,13,Divorced,Sales,Unmarried,White,Female,0,0,28,United-States,<=50K,Unmarried,0
26,Private,263200,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K,Unmarried,0
48,Private,28497,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,Married,0
42,Private,227397,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,Married,1
17,Private,147497,5th-6th,3,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K,Own-child,0
41,Private,183105,HS-grad,9,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,44,Cuba,<=50K,Unmarried,0
59,Private,169560,10th,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,Married,0
51,Private,183390,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,Married,0
53,Private,20438,Some-college,10,Separated,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,0,0,15,United-States,<=50K,Unmarried,0
22,Private,227594,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,Not-in-family,0
42,Private,97688,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,47,United-States,<=50K,Not-in-family,0
39,Private,237943,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,70,United-States,>50K,Married,1
54,Private,249949,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,<=50K,Not-in-family,0
21,Private,148294,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,20,United-States,<=50K,Own-child,0
26,Private,103700,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K,Own-child,0
44,Private,230684,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,Married,0
19,Self-emp-inc,108551,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K,Own-child,0
48,Private,196707,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,Married,1
50,Local-gov,36489,10th,6,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,Not-in-family,0
57,Self-emp-not-inc,115422,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3137,0,40,United-States,<=50K,Married,0
37,Private,120590,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K,Married,1
25,Private,169679,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,Married,0
20,State-gov,318382,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,Not-in-family,0
37,Private,189674,Bachelors,13,Separated,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,<=50K,Unmarried,0
22,Private,207969,Some-college,10,Never-married,Exec-managerial,Own-child,Black,Male,0,0,35,United-States,<=50K,Own-child,0
36,Private,108320,HS-grad,9,Divorced,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K,Own-child,0
52,Private,125932,7th-8th,4,Widowed,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,Not-in-family,0
73,Self-emp-not-inc,143833,12th,8,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,18,United-States,<=50K,Married,0
32,Self-emp-not-inc,65278,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,Married,0
63,Private,106141,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K,Married,0
39,Private,106347,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,Married,0
26,Private,153169,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,Married,0
49,Private,83444,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,Not-in-family,0
36,Self-emp-not-inc,207202,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K,Married,0
35,Private,153535,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,Black,Female,0,0,36,United-States,<=50K,Unmarried,0
26,Private,167350,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3137,0,50,United-States,<=50K,Married,0
52,Local-gov,91689,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,Married,0
44,Private,105862,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,70,United-States,>50K,Married,1
29,Private,166210,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,50,United-States,<=50K,Own-child,0
29,Self-emp-not-inc,104423,Some-college,10,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,4386,0,45,United-States,>50K,Other-relative,1
59,Private,42959,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,36,United-States,<=50K,Not-in-family,0
19,Private,268392,HS-grad,9,Never-married,Sales,Unmarried,Black,Female,0,0,30,United-States,<=50K,Unmarried,0
33,Private,183845,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,38,El-Salvador,<=50K,Married,0
50,Private,98215,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,Not-in-family,0
34,Private,298995,Some-college,10,Never-married,Tech-support,Not-in-family,Black,Female,0,0,50,United-States,<=50K,Not-in-family,0
31,Private,87950,Assoc-voc,11,Divorced,Sales,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,Not-in-family,0
43,Private,57322,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,Not-in-family,0
30,Private,94413,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,30,United-States,<=50K,Not-in-family,0
28,Self-emp-inc,142443,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,Married,0
62,Self-emp-not-inc,71467,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,Married,0
37,Private,204145,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K,Married,1
63,Private,177063,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,Married,0
50,Federal-gov,98980,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,>50K,Married,1
55,Private,250149,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,Married,1
21,Private,209955,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,20,United-States,<=50K,Own-child,0
44,Local-gov,387770,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,15,United-States,<=50K,Unmarried,0
27,Private,155038,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,<=50K,Own-child,0
59,Private,131916,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,Italy,>50K,Married,1
31,Private,223212,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,<=50K,Married,0
25,Private,69739,10th,6,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,Portugal,<=50K,Own-child,0
43,Private,45156,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K,Married,0
22,Private,160398,Some-college,10,Never-married,Sales,Other-relative,White,Male,0,0,38,United-States,<=50K,Other-relative,0
50,Private,98350,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,>50K,Married,1
36,Private,171676,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,1741,40,United-States,<=50K,Not-in-family,0
21,Private,205759,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K,Own-child,0
41,State-gov,222434,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,Married,0
